Time,Product,GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],Data,GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh]
2023-03-18,NEG_064,70,-1221.93,-15000
2023-03-18,NEG_065,67,-1188.35,-15000
2023-03-18,NEG_066,67,-947.45,-15000
2023-03-18,NEG_067,68,-2067.73,-15000
2023-03-18,NEG_068,70,-2256,-15000
2023-03-18,NEG_069,70,-1482.39,-15000
2023-03-18,NEG_070,70,-852.39,-15000
2023-03-18,NEG_071,70,-795.06,-15000
2023-03-18,NEG_072,70,-971.16,-15000
2023-03-18,NEG_073,70,-971.09,-15000
2023-03-18,NEG_074,70,-791.44,-15000
2023-03-18,NEG_075,70.34,-783.34,-15000
2023-03-18,NEG_076,70.34,-959.72,-15000
2023-03-18,NEG_077,71,-788.19,-15000
2023-03-18,NEG_078,70.82,-783.04,-15000
2023-03-18,NEG_079,71,-779.11,-15000
2023-03-18,NEG_080,71,-778.53,-15000
2023-03-18,NEG_081,71.34,-1359.09,-15000
2023-03-18,NEG_082,71.34,-647.36,-15000
2023-03-18,NEG_083,71.34,-648.08,-15000
2023-03-18,NEG_084,71.34,-863.56,-15000
2023-03-18,NEG_085,71.34,-648.25,-15000
2023-03-18,NEG_086,71.34,-679.88,-15000
2023-03-18,NEG_087,71.34,-688.93,-15000
2023-03-18,NEG_088,71.34,-680.46,-15000
2023-03-18,NEG_089,71.34,-683.75,-15000
2023-03-18,NEG_090,71.34,-682.23,-15000
2023-03-18,NEG_091,71.34,-681.27,-15000
2023-03-18,NEG_092,71.34,-682.51,-15000
2023-03-18,NEG_093,71.34,-683.14,-15000
2023-03-18,NEG_094,71.34,-681.98,-15000
2023-03-18,NEG_095,71.34,-698.39,-15000
2023-03-18,NEG_096,71.34,-705.97,-15000
2023-03-19,NEG_001,71.34,-1219.97,-15000
2023-03-19,NEG_002,71.34,-1634.52,-15000
2023-03-19,NEG_003,71,-1788.38,-15000
2023-03-19,NEG_004,71,-1837.08,-15000
2023-03-19,NEG_005,71,-1849.58,-15000
2023-03-19,NEG_006,71,-1864.06,-15000
2023-03-19,NEG_007,71,-1875.14,-15000
2023-03-19,NEG_008,71,-1872.06,-15000
2023-03-19,NEG_009,71,-1867.09,-15000
2023-03-19,NEG_010,71,-1865.9,-15000
2023-03-19,NEG_011,71,-1865.1,-15000
2023-03-19,NEG_012,71,-1870.08,-15000
2023-03-19,NEG_013,71,-1871.15,-15000
2023-03-19,NEG_014,71,-1871.88,-15000
2023-03-19,NEG_015,71,-1869.8,-15000
2023-03-19,NEG_016,71,-1870.16,-15000
2023-03-19,NEG_017,71,-1693.74,-15000
2023-03-19,NEG_018,71,-1485.86,-15000
2023-03-19,NEG_019,71.34,-1474.12,-15000
2023-03-19,NEG_020,71.34,-1489.84,-15000
2023-03-19,NEG_021,71.34,-1513.52,-15000
2023-03-19,NEG_022,71,-1519.1,-15000
2023-03-19,NEG_023,71,-1521.55,-15000
2023-03-19,NEG_024,71,-1528.88,-15000
2023-03-19,NEG_025,71,-1530.43,-15000
2023-03-19,NEG_026,71,-1531.48,-15000
2023-03-19,NEG_027,71,-1534.76,-15000
2023-03-19,NEG_028,71,-1531.19,-15000
2023-03-19,NEG_029,71,-1482.91,-15000
2023-03-19,NEG_030,71.34,-1460.29,-15000
2023-03-19,NEG_031,71.34,-1494.13,-15000
2023-03-19,NEG_032,71.34,-1528.15,-15000
2023-03-19,NEG_033,71.34,-1577.61,-15000
2023-03-19,NEG_034,71.34,-1569.5,-15000
2023-03-19,NEG_035,71.34,-1577.17,-15000
2023-03-19,NEG_036,71.34,-1572.37,-15000
2023-03-19,NEG_037,71.34,-1572.11,-15000
2023-03-19,NEG_038,71,-1577.39,-15000
2023-03-19,NEG_039,71,-1575.94,-15000
2023-03-19,NEG_040,71,-1582.01,-15000
2023-03-19,NEG_041,71,-1586.23,-15000
2023-03-19,NEG_042,71,-1602.31,-15000
2023-03-19,NEG_043,71,-1601.32,-15000
2023-03-19,NEG_044,71,-1603.64,-15000
2023-03-19,NEG_045,71,-1609.42,-15000
2023-03-19,NEG_046,71,-1615.3,-15000
2023-03-19,NEG_047,71,-1617.62,-15000
2023-03-19,NEG_048,71,-1782.4,-15000
2023-03-19,NEG_049,71,-1672.32,-15000
2023-03-19,NEG_050,71,-1466.54,-15000
2023-03-19,NEG_051,71,-1382.31,-15000
2023-03-19,NEG_052,71,-1554.48,-15000
2023-03-19,NEG_053,71,-1601.02,-15000
2023-03-19,NEG_054,71,-1428.36,-15000
2023-03-19,NEG_055,71,-1361.63,-15000
2023-03-19,NEG_056,71,-1546.2,-15000
2023-03-19,NEG_057,71,-1614.25,-15000
2023-03-19,NEG_058,71,-1434.47,-15000
2023-03-19,NEG_059,71,-1361.24,-15000
2023-03-19,NEG_060,71,-1522.04,-15000
2023-03-19,NEG_061,71,-1587.46,-15000
2023-03-19,NEG_062,71,-1441.09,-15000
2023-03-19,NEG_063,71,-1357.84,-15000
2023-03-19,NEG_064,71,-1515.79,-15000
2023-03-19,NEG_065,71,-993.38,-15000
2023-03-19,NEG_066,71,-765.92,-15000
2023-03-19,NEG_067,71,-746.84,-15000
2023-03-19,NEG_068,71,-950.75,-15000
2023-03-19,NEG_069,71,-965.64,-15000
2023-03-19,NEG_070,71,-734.8,-15000
2023-03-19,NEG_071,71,-1029.26,-15000
2023-03-19,NEG_072,71,-1243.91,-15000
2023-03-19,NEG_073,71,-940.85,-15000
2023-03-19,NEG_074,71,-723.54,-15000
2023-03-19,NEG_075,71,-703.7,-15000
2023-03-19,NEG_076,71,-900.51,-15000
2023-03-19,NEG_077,71.34,-712.39,-15000
2023-03-19,NEG_078,71.34,-701.75,-15000
2023-03-19,NEG_079,71.34,-700.84,-15000
2023-03-19,NEG_080,71.34,-701.05,-15000
2023-03-19,NEG_081,71.34,-657.17,-15000
2023-03-19,NEG_082,71.34,-642.46,-15000
2023-03-19,NEG_083,71.34,-629.67,-15000
2023-03-19,NEG_084,71.34,-626.95,-15000
2023-03-19,NEG_085,71.34,-626.35,-15000
2023-03-19,NEG_086,71.34,-624.99,-15000
2023-03-19,NEG_087,71.34,-624.66,-15000
2023-03-19,NEG_088,71.34,-627.05,-15000
2023-03-19,NEG_089,71.34,-632.55,-15000
2023-03-19,NEG_090,71.34,-633.37,-15000
2023-03-19,NEG_091,71.34,-633.14,-15000
2023-03-19,NEG_092,71.34,-642.36,-15000
2023-03-19,NEG_093,71.34,-654,-15000
2023-03-19,NEG_094,71.34,-657.7,-15000
2023-03-19,NEG_095,71.34,-657.66,-15000
2023-03-19,NEG_096,71,-658.79,-15000
