Time,Nominal,Moderate,Data
1.300000000000000000e+01,7.024937154913023107e+01,7.945365384615385551e+01,6.733136833441149349e+01
1.300000000000000000e+01,7.024937154913023107e+01,7.945365384615385551e+01,6.733136833441149349e+01
1.400000000000000000e+01,7.777484660597741595e+01,8.422461538461540442e+01,7.573009771378578137e+01
1.400000000000000000e+01,7.777484660597741595e+01,8.422461538461540442e+01,7.573009771378578137e+01
1.400000000000000000e+01,7.777484660597741595e+01,8.422461538461540442e+01,7.573009771378578137e+01
1.400000000000000000e+01,7.777484660597741595e+01,8.422461538461540442e+01,7.573009771378578137e+01
1.500000000000000000e+01,9.047008551440447377e+01,9.227307692307691411e+01,8.989848910342546162e+01
1.500000000000000000e+01,9.047008551440447377e+01,9.227307692307691411e+01,8.989848910342546162e+01
1.500000000000000000e+01,9.047008551440447377e+01,9.227307692307691411e+01,8.989848910342546162e+01
1.500000000000000000e+01,9.047008551440447377e+01,9.227307692307691411e+01,8.989848910342546162e+01
1.600000000000000000e+01,1.116557128641695442e+02,1.057042307692307901e+02,1.135424915748777153e+02
1.600000000000000000e+01,1.116557128641695442e+02,1.057042307692307901e+02,1.135424915748777153e+02
1.600000000000000000e+01,1.116557128641695442e+02,1.057042307692307901e+02,1.135424915748777153e+02
1.600000000000000000e+01,1.116557128641695442e+02,1.057042307692307901e+02,1.135424915748777153e+02
1.700000000000000000e+01,1.495090738357507973e+02,1.297023076923077269e+02,1.557883474841088969e+02
1.700000000000000000e+01,1.495090738357507973e+02,1.297023076923077269e+02,1.557883474841088969e+02
1.700000000000000000e+01,1.495090738357507973e+02,1.297023076923077269e+02,1.557883474841088969e+02
1.700000000000000000e+01,1.495090738357507973e+02,1.297023076923077269e+02,1.557883474841088969e+02
1.800000000000000000e+01,1.913412995870757811e+02,1.562228846153846007e+02,2.024747746888074005e+02
1.800000000000000000e+01,1.913412995870757811e+02,1.562228846153846007e+02,2.024747746888074005e+02
1.800000000000000000e+01,1.913412995870757811e+02,1.562228846153846007e+02,2.024747746888074005e+02
1.800000000000000000e+01,1.913412995870757811e+02,1.562228846153846007e+02,2.024747746888074005e+02
1.900000000000000000e+01,1.754746776434866433e+02,1.461638461538461797e+02,1.847669937364543102e+02
1.900000000000000000e+01,1.754746776434866433e+02,1.461638461538461797e+02,1.847669937364543102e+02
1.900000000000000000e+01,1.754746776434866433e+02,1.461638461538461797e+02,1.847669937364543102e+02
1.900000000000000000e+01,1.754746776434866433e+02,1.461638461538461797e+02,1.847669937364543102e+02
2.000000000000000000e+01,1.422605449970865266e+02,1.251069230769230529e+02,1.476987010957203950e+02
2.000000000000000000e+01,1.422605449970865266e+02,1.251069230769230529e+02,1.476987010957203950e+02
2.000000000000000000e+01,1.422605449970865266e+02,1.251069230769230529e+02,1.476987010957203950e+02
2.000000000000000000e+01,1.422605449970865266e+02,1.251069230769230529e+02,1.476987010957203950e+02
2.100000000000000000e+01,1.200945341016836636e+02,1.110542307692307702e+02,1.229605516068899504e+02
2.100000000000000000e+01,1.200945341016836636e+02,1.110542307692307702e+02,1.229605516068899504e+02
2.100000000000000000e+01,1.200945341016836636e+02,1.110542307692307702e+02,1.229605516068899504e+02
2.100000000000000000e+01,1.200945341016836636e+02,1.110542307692307702e+02,1.229605516068899504e+02
2.200000000000000000e+01,1.044933315895402899e+02,1.011634615384615188e+02,1.055489892932143334e+02
2.200000000000000000e+01,1.044933315895402899e+02,1.011634615384615188e+02,1.055489892932143334e+02
2.200000000000000000e+01,1.044933315895402899e+02,1.011634615384615188e+02,1.055489892932143334e+02
2.200000000000000000e+01,1.044933315895402899e+02,1.011634615384615188e+02,1.055489892932143334e+02
2.300000000000000000e+01,8.924824612027411774e+01,9.149846153846154095e+01,8.853486775874735315e+01
2.300000000000000000e+01,8.924824612027411774e+01,9.149846153846154095e+01,8.853486775874735315e+01
2.300000000000000000e+01,8.924824612027411774e+01,9.149846153846154095e+01,8.853486775874735315e+01
2.300000000000000000e+01,8.924824612027411774e+01,9.149846153846154095e+01,8.853486775874735315e+01
2.400000000000000000e+01,8.044784778300740413e+01,8.591923076923077929e+01,7.871327330695945079e+01
2.400000000000000000e+01,8.044784778300740413e+01,8.591923076923077929e+01,7.871327330695945079e+01
2.400000000000000000e+01,8.044784778300740413e+01,8.591923076923077929e+01,7.871327330695945079e+01
2.400000000000000000e+01,8.044784778300740413e+01,8.591923076923077929e+01,7.871327330695945079e+01
2.500000000000000000e+01,7.470781132443511297e+01,8.228019230769228898e+01,7.230716439302094045e+01
2.500000000000000000e+01,7.470781132443511297e+01,8.228019230769228898e+01,7.230716439302094045e+01
2.500000000000000000e+01,7.470781132443511297e+01,8.228019230769228898e+01,7.230716439302094045e+01
2.500000000000000000e+01,7.470781132443511297e+01,8.228019230769228898e+01,7.230716439302094045e+01
2.600000000000000000e+01,7.118031124639587404e+01,8.004384615384614676e+01,6.837033405109893636e+01
2.600000000000000000e+01,7.118031124639587404e+01,8.004384615384614676e+01,6.837033405109893636e+01
2.600000000000000000e+01,7.118031124639587404e+01,8.004384615384614676e+01,6.837033405109893636e+01
2.600000000000000000e+01,7.118031124639587404e+01,8.004384615384614676e+01,6.837033405109893636e+01
2.700000000000000000e+01,7.062550880055074742e+01,7.969211538461541977e+01,6.775115246236606481e+01
2.700000000000000000e+01,7.062550880055074742e+01,7.969211538461541977e+01,6.775115246236606481e+01
2.700000000000000000e+01,7.062550880055074742e+01,7.969211538461541977e+01,6.775115246236606481e+01
2.700000000000000000e+01,7.062550880055074742e+01,7.969211538461541977e+01,6.775115246236606481e+01
2.800000000000000000e+01,7.867272262549724360e+01,8.479384615384616097e+01,7.673216305148368122e+01
2.800000000000000000e+01,7.867272262549724360e+01,8.479384615384616097e+01,7.673216305148368122e+01
2.800000000000000000e+01,7.867272262549724360e+01,8.479384615384616097e+01,7.673216305148368122e+01
2.800000000000000000e+01,7.867272262549724360e+01,8.479384615384616097e+01,7.673216305148368122e+01
2.900000000000000000e+01,1.075767470417089982e+02,1.031182692307692577e+02,1.089902035356804362e+02
2.900000000000000000e+01,1.075767470417089982e+02,1.031182692307692577e+02,1.089902035356804362e+02
2.900000000000000000e+01,1.075767470417089982e+02,1.031182692307692577e+02,1.089902035356804362e+02
2.900000000000000000e+01,1.075767470417089982e+02,1.031182692307692577e+02,1.089902035356804362e+02
3.000000000000000000e+01,1.432224250166464401e+02,1.257167307692307361e+02,1.487721974422879896e+02
3.000000000000000000e+01,1.432224250166464401e+02,1.257167307692307361e+02,1.487721974422879896e+02
3.000000000000000000e+01,1.432224250166464401e+02,1.257167307692307361e+02,1.487721974422879896e+02
3.000000000000000000e+01,1.432224250166464401e+02,1.257167307692307361e+02,1.487721974422879896e+02
3.100000000000000000e+01,1.489548780628916802e+02,1.293509615384615188e+02,1.551698429665499646e+02
3.100000000000000000e+01,1.489548780628916802e+02,1.293509615384615188e+02,1.551698429665499646e+02
3.100000000000000000e+01,1.489548780628916802e+02,1.293509615384615188e+02,1.551698429665499646e+02
3.100000000000000000e+01,1.489548780628916802e+02,1.293509615384615188e+02,1.551698429665499646e+02
3.200000000000000000e+01,1.342106011437023199e+02,1.200034615384615506e+02,1.387146436863192491e+02
3.200000000000000000e+01,1.342106011437023199e+02,1.200034615384615506e+02,1.387146436863192491e+02
3.200000000000000000e+01,1.342106011437023199e+02,1.200034615384615506e+02,1.387146436863192491e+02
3.200000000000000000e+01,1.342106011437023199e+02,1.200034615384615506e+02,1.387146436863192491e+02
3.300000000000000000e+01,1.114597574896391023e+02,1.055799999999999557e+02,1.133237975856367825e+02
3.300000000000000000e+01,1.114597574896391023e+02,1.055799999999999557e+02,1.133237975856367825e+02
3.300000000000000000e+01,1.114597574896391023e+02,1.055799999999999557e+02,1.133237975856367825e+02
3.300000000000000000e+01,1.114597574896391023e+02,1.055799999999999557e+02,1.133237975856367825e+02
3.400000000000000000e+01,9.633570328111231618e+01,9.599173076923078440e+01,9.644475175040685144e+01
3.400000000000000000e+01,9.633570328111231618e+01,9.599173076923078440e+01,9.644475175040685144e+01
3.400000000000000000e+01,9.633570328111231618e+01,9.599173076923078440e+01,9.644475175040685144e+01
3.400000000000000000e+01,9.633570328111231618e+01,9.599173076923078440e+01,9.644475175040685144e+01
3.500000000000000000e+01,8.520416399451789857e+01,8.893461538461539817e+01,8.402151131206198897e+01
3.500000000000000000e+01,8.520416399451789857e+01,8.893461538461539817e+01,8.402151131206198897e+01
3.500000000000000000e+01,8.520416399451789857e+01,8.893461538461539817e+01,8.402151131206198897e+01
3.500000000000000000e+01,8.520416399451789857e+01,8.893461538461539817e+01,8.402151131206198897e+01
3.600000000000000000e+01,7.658394753414123102e+01,8.346961538461535213e+01,7.440100699898769676e+01
3.600000000000000000e+01,7.658394753414123102e+01,8.346961538461535213e+01,7.440100699898769676e+01
3.600000000000000000e+01,7.658394753414123102e+01,8.346961538461535213e+01,7.440100699898769676e+01
3.600000000000000000e+01,7.658394753414123102e+01,8.346961538461535213e+01,7.440100699898769676e+01
3.700000000000000000e+01,7.476514192162744621e+01,8.231653846153845677e+01,7.237114761897532844e+01
3.700000000000000000e+01,7.476514192162744621e+01,8.231653846153845677e+01,7.237114761897532844e+01
3.700000000000000000e+01,7.476514192162744621e+01,8.231653846153845677e+01,7.237114761897532844e+01
3.700000000000000000e+01,7.476514192162744621e+01,8.231653846153845677e+01,7.237114761897532844e+01
3.800000000000000000e+01,8.257878664690160520e+01,8.727019230769231228e+01,8.109148580605670986e+01
3.800000000000000000e+01,8.257878664690160520e+01,8.727019230769231228e+01,8.109148580605670986e+01
3.800000000000000000e+01,8.257878664690160520e+01,8.727019230769231228e+01,8.109148580605670986e+01
3.800000000000000000e+01,8.257878664690160520e+01,8.727019230769231228e+01,8.109148580605670986e+01
3.900000000000000000e+01,9.444227689130053705e+01,9.479134615384616325e+01,9.433161261597763314e+01
3.900000000000000000e+01,9.444227689130053705e+01,9.479134615384616325e+01,9.433161261597763314e+01
3.900000000000000000e+01,9.444227689130053705e+01,9.479134615384616325e+01,9.433161261597763314e+01
3.900000000000000000e+01,9.444227689130053705e+01,9.479134615384616325e+01,9.433161261597763314e+01
4.000000000000000000e+01,1.180946366028004064e+02,1.097863461538461252e+02,1.207285864814025871e+02
4.000000000000000000e+01,1.180946366028004064e+02,1.097863461538461252e+02,1.207285864814025871e+02
4.000000000000000000e+01,1.180946366028004064e+02,1.097863461538461252e+02,1.207285864814025871e+02
4.000000000000000000e+01,1.180946366028004064e+02,1.097863461538461252e+02,1.207285864814025871e+02
4.100000000000000000e+01,1.496607420822913070e+02,1.297984615384615665e+02,1.559576152776389222e+02
4.100000000000000000e+01,1.496607420822913070e+02,1.297984615384615665e+02,1.559576152776389222e+02
4.100000000000000000e+01,1.496607420822913070e+02,1.297984615384615665e+02,1.559576152776389222e+02
4.100000000000000000e+01,1.496607420822913070e+02,1.297984615384615665e+02,1.559576152776389222e+02
4.200000000000000000e+01,1.807982330970586418e+02,1.495388461538461797e+02,1.907082932893592329e+02
4.200000000000000000e+01,1.807982330970586418e+02,1.495388461538461797e+02,1.907082932893592329e+02
4.200000000000000000e+01,1.807982330970586418e+02,1.495388461538461797e+02,1.907082932893592329e+02
4.200000000000000000e+01,1.807982330970586418e+02,1.495388461538461797e+02,1.907082932893592329e+02
4.300000000000000000e+01,1.717014750060517372e+02,1.437717307692307998e+02,1.805559495690135918e+02
4.300000000000000000e+01,1.717014750060517372e+02,1.437717307692307998e+02,1.805559495690135918e+02
4.300000000000000000e+01,1.717014750060517372e+02,1.437717307692307998e+02,1.805559495690135918e+02
4.300000000000000000e+01,1.717014750060517372e+02,1.437717307692307998e+02,1.805559495690135918e+02
4.400000000000000000e+01,1.464362751608399833e+02,1.277542307692307872e+02,1.523589819871899351e+02
4.400000000000000000e+01,1.464362751608399833e+02,1.277542307692307872e+02,1.523589819871899351e+02
4.400000000000000000e+01,1.464362751608399833e+02,1.277542307692307872e+02,1.523589819871899351e+02
4.400000000000000000e+01,1.464362751608399833e+02,1.277542307692307872e+02,1.523589819871899351e+02
4.500000000000000000e+01,1.281550947323257788e+02,1.161644230769230859e+02,1.319564577618382657e+02
4.500000000000000000e+01,1.281550947323257788e+02,1.161644230769230859e+02,1.319564577618382657e+02
4.500000000000000000e+01,1.281550947323257788e+02,1.161644230769230859e+02,1.319564577618382657e+02
4.500000000000000000e+01,1.281550947323257788e+02,1.161644230769230859e+02,1.319564577618382657e+02
4.600000000000000000e+01,1.082601641606205192e+02,1.035515384615384704e+02,1.097529242133268212e+02
4.600000000000000000e+01,1.082601641606205192e+02,1.035515384615384704e+02,1.097529242133268212e+02
4.600000000000000000e+01,1.082601641606205192e+02,1.035515384615384704e+02,1.097529242133268212e+02
4.600000000000000000e+01,1.082601641606205192e+02,1.035515384615384704e+02,1.097529242133268212e+02
4.700000000000000000e+01,9.769586411608757714e+01,9.685403846153843688e+01,9.796274532278431479e+01
4.700000000000000000e+01,9.769586411608757714e+01,9.685403846153843688e+01,9.796274532278431479e+01
4.700000000000000000e+01,9.769586411608757714e+01,9.685403846153843688e+01,9.796274532278431479e+01
4.700000000000000000e+01,9.769586411608757714e+01,9.685403846153843688e+01,9.796274532278431479e+01
4.800000000000000000e+01,8.550628714162660060e+01,8.912615384615385494e+01,8.435869275677384849e+01
4.800000000000000000e+01,8.550628714162660060e+01,8.912615384615385494e+01,8.435869275677384849e+01
4.800000000000000000e+01,8.550628714162660060e+01,8.912615384615385494e+01,8.435869275677384849e+01
4.800000000000000000e+01,8.550628714162660060e+01,8.912615384615385494e+01,8.435869275677384849e+01
4.900000000000000000e+01,8.092863612454085853e+01,8.622403846153848406e+01,7.924985221244975264e+01
4.900000000000000000e+01,8.092863612454085853e+01,8.622403846153848406e+01,7.924985221244975264e+01
4.900000000000000000e+01,8.092863612454085853e+01,8.622403846153848406e+01,7.924985221244975264e+01
4.900000000000000000e+01,8.092863612454085853e+01,8.622403846153848406e+01,7.924985221244975264e+01
5.000000000000000000e+01,7.758708131676023356e+01,8.410557692307692434e+01,7.552054418539553637e+01
5.000000000000000000e+01,7.758708131676023356e+01,8.410557692307692434e+01,7.552054418539553637e+01
5.000000000000000000e+01,7.758708131676023356e+01,8.410557692307692434e+01,7.552054418539553637e+01
5.000000000000000000e+01,7.758708131676023356e+01,8.410557692307692434e+01,7.552054418539553637e+01
5.100000000000000000e+01,7.691640433055803783e+01,8.368038461538458250e+01,7.477204200240556986e+01
5.100000000000000000e+01,7.691640433055803783e+01,8.368038461538458250e+01,7.477204200240556986e+01
5.100000000000000000e+01,7.691640433055803783e+01,8.368038461538458250e+01,7.477204200240556986e+01
5.100000000000000000e+01,7.691640433055803783e+01,8.368038461538458250e+01,7.477204200240556986e+01
5.200000000000000000e+01,8.284875612574373349e+01,8.744134615384616893e+01,8.139278247854022652e+01
5.200000000000000000e+01,8.284875612574373349e+01,8.744134615384616893e+01,8.139278247854022652e+01
5.200000000000000000e+01,8.284875612574373349e+01,8.744134615384616893e+01,8.139278247854022652e+01
5.200000000000000000e+01,8.284875612574373349e+01,8.744134615384616893e+01,8.139278247854022652e+01
5.300000000000000000e+01,1.132094023817305413e+02,1.066892307692307753e+02,1.152764708517995871e+02
5.300000000000000000e+01,1.132094023817305413e+02,1.066892307692307753e+02,1.152764708517995871e+02
5.300000000000000000e+01,1.132094023817305413e+02,1.066892307692307753e+02,1.152764708517995871e+02
5.300000000000000000e+01,1.132094023817305413e+02,1.066892307692307753e+02,1.152764708517995871e+02
5.400000000000000000e+01,1.453072567335924532e+02,1.270384615384615756e+02,1.510989525321522535e+02
5.400000000000000000e+01,1.453072567335924532e+02,1.270384615384615756e+02,1.510989525321522535e+02
5.400000000000000000e+01,1.453072567335924532e+02,1.270384615384615756e+02,1.510989525321522535e+02
5.400000000000000000e+01,1.453072567335924532e+02,1.270384615384615756e+02,1.510989525321522535e+02
5.500000000000000000e+01,1.517613472968772896e+02,1.311301923076922549e+02,1.583019742180300398e+02
5.500000000000000000e+01,1.517613472968772896e+02,1.311301923076922549e+02,1.583019742180300398e+02
5.500000000000000000e+01,1.517613472968772896e+02,1.311301923076922549e+02,1.583019742180300398e+02
5.500000000000000000e+01,1.517613472968772896e+02,1.311301923076922549e+02,1.583019742180300398e+02
5.600000000000000000e+01,1.401851167114261330e+02,1.237911538461538186e+02,1.453824406090550951e+02
5.600000000000000000e+01,1.401851167114261330e+02,1.237911538461538186e+02,1.453824406090550951e+02
5.600000000000000000e+01,1.401851167114261330e+02,1.237911538461538186e+02,1.453824406090550951e+02
5.600000000000000000e+01,1.401851167114261330e+02,1.237911538461538186e+02,1.453824406090550951e+02
5.700000000000000000e+01,1.151368024587673489e+02,1.079111538461538373e+02,1.174275259719794917e+02
5.700000000000000000e+01,1.151368024587673489e+02,1.079111538461538373e+02,1.174275259719794917e+02
5.700000000000000000e+01,1.151368024587673489e+02,1.079111538461538373e+02,1.174275259719794917e+02
5.700000000000000000e+01,1.151368024587673489e+02,1.079111538461538373e+02,1.174275259719794917e+02
5.800000000000000000e+01,9.600233647521625358e+01,9.578038461538461945e+01,9.607270114022776397e+01
5.800000000000000000e+01,9.600233647521625358e+01,9.578038461538461945e+01,9.607270114022776397e+01
5.800000000000000000e+01,9.600233647521625358e+01,9.578038461538461945e+01,9.607270114022776397e+01
5.800000000000000000e+01,9.600233647521625358e+01,9.578038461538461945e+01,9.607270114022776397e+01
5.900000000000000000e+01,8.024339898667076909e+01,8.578961538461537373e+01,7.848510032128089620e+01
5.900000000000000000e+01,8.024339898667076909e+01,8.578961538461537373e+01,7.848510032128089620e+01
5.900000000000000000e+01,8.024339898667076909e+01,8.578961538461537373e+01,7.848510032128089620e+01
5.900000000000000000e+01,8.024339898667076909e+01,8.578961538461537373e+01,7.848510032128089620e+01
6.000000000000000000e+01,7.338587088758801258e+01,8.144211538461537714e+01,7.083182630461300278e+01
6.000000000000000000e+01,7.338587088758801258e+01,8.144211538461537714e+01,7.083182630461300278e+01
6.000000000000000000e+01,7.338587088758801258e+01,8.144211538461537714e+01,7.083182630461300278e+01
6.000000000000000000e+01,7.338587088758801258e+01,8.144211538461537714e+01,7.083182630461300278e+01
6.100000000000000000e+01,7.144300064940404127e+01,8.021038461538461206e+01,6.866350586949300805e+01
6.100000000000000000e+01,7.144300064940404127e+01,8.021038461538461206e+01,6.866350586949300805e+01
6.100000000000000000e+01,7.144300064940404127e+01,8.021038461538461206e+01,6.866350586949300805e+01
6.100000000000000000e+01,7.144300064940404127e+01,8.021038461538461206e+01,6.866350586949300805e+01
6.200000000000000000e+01,7.869183282456137363e+01,8.480596153846155971e+01,7.675349079346850090e+01
6.200000000000000000e+01,7.869183282456137363e+01,8.480596153846155971e+01,7.675349079346850090e+01
6.200000000000000000e+01,7.869183282456137363e+01,8.480596153846155971e+01,7.675349079346850090e+01
6.200000000000000000e+01,7.869183282456137363e+01,8.480596153846155971e+01,7.675349079346850090e+01
6.300000000000000000e+01,9.549728121423626703e+01,9.546019230769226738e+01,9.550903938777260294e+01
6.300000000000000000e+01,9.549728121423626703e+01,9.546019230769226738e+01,9.550903938777260294e+01
6.300000000000000000e+01,9.549728121423626703e+01,9.546019230769226738e+01,9.550903938777260294e+01
6.300000000000000000e+01,9.549728121423626703e+01,9.546019230769226738e+01,9.550903938777260294e+01
6.400000000000000000e+01,1.213867475622088108e+02,1.118734615384615267e+02,1.244027132077659985e+02
6.400000000000000000e+01,1.213867475622088108e+02,1.118734615384615267e+02,1.244027132077659985e+02
6.400000000000000000e+01,1.213867475622088108e+02,1.118734615384615267e+02,1.244027132077659985e+02
6.400000000000000000e+01,1.213867475622088108e+02,1.118734615384615267e+02,1.244027132077659985e+02
6.500000000000000000e+01,1.507187797701578234e+02,1.304692307692307338e+02,1.571384274053044692e+02
6.500000000000000000e+01,1.507187797701578234e+02,1.304692307692307338e+02,1.571384274053044692e+02
6.500000000000000000e+01,1.507187797701578234e+02,1.304692307692307338e+02,1.571384274053044692e+02
6.500000000000000000e+01,1.507187797701578234e+02,1.304692307692307338e+02,1.571384274053044692e+02
6.600000000000000000e+01,1.754470740226162775e+02,1.461463461538461956e+02,1.847361869980318545e+02
6.600000000000000000e+01,1.754470740226162775e+02,1.461463461538461956e+02,1.847361869980318545e+02
6.600000000000000000e+01,1.754470740226162775e+02,1.461463461538461956e+02,1.847361869980318545e+02
6.600000000000000000e+01,1.754470740226162775e+02,1.461463461538461956e+02,1.847361869980318545e+02
6.700000000000000000e+01,1.688783222649465756e+02,1.419819230769230671e+02,1.774051988602450933e+02
6.700000000000000000e+01,1.688783222649465756e+02,1.419819230769230671e+02,1.774051988602450933e+02
6.700000000000000000e+01,1.688783222649465756e+02,1.419819230769230671e+02,1.774051988602450933e+02
6.700000000000000000e+01,1.688783222649465756e+02,1.419819230769230671e+02,1.774051988602450933e+02
6.800000000000000000e+01,1.435460850547639211e+02,1.259219230769230649e+02,1.491334149136811504e+02
6.800000000000000000e+01,1.435460850547639211e+02,1.259219230769230649e+02,1.491334149136811504e+02
6.800000000000000000e+01,1.435460850547639211e+02,1.259219230769230649e+02,1.491334149136811504e+02
6.800000000000000000e+01,1.435460850547639211e+02,1.259219230769230649e+02,1.491334149136811504e+02
6.900000000000000000e+01,1.199195089451759060e+02,1.109432692307692321e+02,1.227652165731562661e+02
6.900000000000000000e+01,1.199195089451759060e+02,1.109432692307692321e+02,1.227652165731562661e+02
6.900000000000000000e+01,1.199195089451759060e+02,1.109432692307692321e+02,1.227652165731562661e+02
6.900000000000000000e+01,1.199195089451759060e+02,1.109432692307692321e+02,1.227652165731562661e+02
7.000000000000000000e+01,1.042737159685497090e+02,1.010242307692307975e+02,1.053038895281828928e+02
7.000000000000000000e+01,1.042737159685497090e+02,1.010242307692307975e+02,1.053038895281828928e+02
7.000000000000000000e+01,1.042737159685497090e+02,1.010242307692307975e+02,1.053038895281828928e+02
7.000000000000000000e+01,1.042737159685497090e+02,1.010242307692307975e+02,1.053038895281828928e+02
7.100000000000000000e+01,9.042549504992159370e+01,9.224480769230770250e+01,8.984872437212764851e+01
7.100000000000000000e+01,9.042549504992159370e+01,9.224480769230770250e+01,8.984872437212764851e+01
7.100000000000000000e+01,9.042549504992159370e+01,9.224480769230770250e+01,8.984872437212764851e+01
7.100000000000000000e+01,9.042549504992159370e+01,9.224480769230770250e+01,8.984872437212764851e+01
7.200000000000000000e+01,7.974501712853863467e+01,8.547365384615383732e+01,7.792888635174114143e+01
7.200000000000000000e+01,7.974501712853863467e+01,8.547365384615383732e+01,7.792888635174114143e+01
7.200000000000000000e+01,7.974501712853863467e+01,8.547365384615383732e+01,7.792888635174114143e+01
7.200000000000000000e+01,7.974501712853863467e+01,8.547365384615383732e+01,7.792888635174114143e+01
7.300000000000000000e+01,7.357029947538124759e+01,8.155903846153843517e+01,7.103765594154550911e+01
7.300000000000000000e+01,7.357029947538124759e+01,8.155903846153843517e+01,7.103765594154550911e+01
7.300000000000000000e+01,7.357029947538124759e+01,8.155903846153843517e+01,7.103765594154550911e+01
7.300000000000000000e+01,7.357029947538124759e+01,8.155903846153843517e+01,7.103765594154550911e+01
7.400000000000000000e+01,6.987080760576509419e+01,7.921365384615384642e+01,6.690887592176045473e+01
7.400000000000000000e+01,6.987080760576509419e+01,7.921365384615384642e+01,6.690887592176045473e+01
7.400000000000000000e+01,6.987080760576509419e+01,7.921365384615384642e+01,6.690887592176045473e+01
7.400000000000000000e+01,6.987080760576509419e+01,7.921365384615384642e+01,6.690887592176045473e+01
7.500000000000000000e+01,7.046170709428690770e+01,7.958826923076921389e+01,6.756834324535351755e+01
7.500000000000000000e+01,7.046170709428690770e+01,7.958826923076921389e+01,6.756834324535351755e+01
7.500000000000000000e+01,7.046170709428690770e+01,7.958826923076921389e+01,6.756834324535351755e+01
7.500000000000000000e+01,7.046170709428690770e+01,7.958826923076921389e+01,6.756834324535351755e+01
7.600000000000000000e+01,7.897363242663362826e+01,8.498461538461539533e+01,7.706799035384732122e+01
7.600000000000000000e+01,7.897363242663362826e+01,8.498461538461539533e+01,7.706799035384732122e+01
7.600000000000000000e+01,7.897363242663362826e+01,8.498461538461539533e+01,7.706799035384732122e+01
7.600000000000000000e+01,7.897363242663362826e+01,8.498461538461539533e+01,7.706799035384732122e+01
7.700000000000000000e+01,1.043046562908438943e+02,1.010438461538461326e+02,1.053384201580629451e+02
7.700000000000000000e+01,1.043046562908438943e+02,1.010438461538461326e+02,1.053384201580629451e+02
7.700000000000000000e+01,1.043046562908438943e+02,1.010438461538461326e+02,1.053384201580629451e+02
7.700000000000000000e+01,1.043046562908438943e+02,1.010438461538461326e+02,1.053384201580629451e+02
7.800000000000000000e+01,1.353329461681020973e+02,1.207150000000000034e+02,1.399672253584416524e+02
7.800000000000000000e+01,1.353329461681020973e+02,1.207150000000000034e+02,1.399672253584416524e+02
7.800000000000000000e+01,1.353329461681020973e+02,1.207150000000000034e+02,1.399672253584416524e+02
7.800000000000000000e+01,1.353329461681020973e+02,1.207150000000000034e+02,1.399672253584416524e+02
7.900000000000000000e+01,1.444973482970661394e+02,1.265250000000000625e+02,1.501950625147017888e+02
7.900000000000000000e+01,1.444973482970661394e+02,1.265250000000000625e+02,1.501950625147017888e+02
7.900000000000000000e+01,1.444973482970661394e+02,1.265250000000000625e+02,1.501950625147017888e+02
7.900000000000000000e+01,1.444973482970661394e+02,1.265250000000000625e+02,1.501950625147017888e+02
8.000000000000000000e+01,1.350511465660298143e+02,1.205363461538461536e+02,1.396527257980627894e+02
8.000000000000000000e+01,1.350511465660298143e+02,1.205363461538461536e+02,1.396527257980627894e+02
8.000000000000000000e+01,1.350511465660298143e+02,1.205363461538461536e+02,1.396527257980627894e+02
8.000000000000000000e+01,1.350511465660298143e+02,1.205363461538461536e+02,1.396527257980627894e+02
8.100000000000000000e+01,1.164247692083893639e+02,1.087276923076922799e+02,1.188649480746366862e+02
8.100000000000000000e+01,1.164247692083893639e+02,1.087276923076922799e+02,1.188649480746366862e+02
8.100000000000000000e+01,1.164247692083893639e+02,1.087276923076922799e+02,1.188649480746366862e+02
8.100000000000000000e+01,1.164247692083893639e+02,1.087276923076922799e+02,1.188649480746366862e+02
8.200000000000000000e+01,1.038921186602537148e+02,1.007823076923076826e+02,1.048780117596612058e+02
8.200000000000000000e+01,1.038921186602537148e+02,1.007823076923076826e+02,1.048780117596612058e+02
8.200000000000000000e+01,1.038921186602537148e+02,1.007823076923076826e+02,1.048780117596612058e+02
