Time,Data
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_04_08,2.09
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_08_12,39.33
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_12_16,69.81
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_16_20,2.31
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-28:NEG_20_24,1.05
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_00_04,2.38
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_04_08,2.15
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_08_12,26.8
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_12_16,58.26
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_16_20,3.84
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
