Time,Nominal,Moderate,Data
134,-15.9791591493071,25.2075560897436,-44.6945331979405
134.25,21.6774712160774,48.7473637820513,9.85426316744413
134.5,47.2868224083851,64.7562099358974,46.9515623597518
134.75,73.6954083314621,81.2646714743589,85.2066202828287
135,-1.17324907986249,34.6433253205128,-30.0175119406197
135.25,48.842601958599,65.909094551282,42.4346550978417
135.5,72.9334686893682,80.9687099358974,77.3323018286109
135.75,97.5580814778297,96.3619791666666,113.003124617072
136,32.0334161239304,55.6642868589743,8.2148294099326
136.25,73.9101781431612,81.8421714743589,68.8768414291633
136.5,102.474359816238,99.6981330128205,110.25446110224
136.75,130.909334950853,117.473325320512,151.444914236855
137,77.2301658059259,84.1931330128204,63.3398985640807
137.25,105.650066844387,101.958902243589,104.508515602542
137.5,127.191565517464,115.424863782051,135.713188275619
137.75,156.905993017464,133.999863782051,178.757035775619
138,110.503823935743,105.153325320512,105.523030654281
138.25,118.156234993436,109.936979166666,116.608191711973
138.5,126.685404704974,115.268709935897,128.963411423511
138.75,142.867908378051,125.384671474358,152.405129096588
139,142.186634085869,124.910056089743,153.248079239626
139.25,124.829581451253,114.059863782051,128.10492860501
139.5,118.836551508946,110.313517628205,119.423520662702
139.75,120.818641335869,111.552556089743,122.294744489626
140,145.914254296668,127.129286858974,162.813999669994
140.25,117.605716988975,109.43313301282,121.806702362302
140.5,101.930502796668,99.6342868589743,99.0998361699948
140.75,85.0988900851298,89.1125560897435,74.7178294584564
141,133.084280494621,118.994286858974,148.537284966819
141.25,107.230975052313,102.832940705128,111.086597524511
141.5,97.526641110006,96.766594551282,97.029053582204
141.75,82.5986713984676,87.4348637820512,75.4046338706655
142,117.847898357455,109.37313301282,130.093894613789
142.25,100.96737174207,98.8208253205128,105.641031998405
142.5,91.3405617228401,92.8029407051282,91.6957879791743
142.75,74.2634565882247,82.1277483974359,66.9581648445589
143,108.561830124585,103.457363782051,120.805366573308
143.25,96.0444852592007,95.6325560897435,102.672939707924
143.5,80.409263566893,85.8587099358974,80.0240060156164
143.75,62.7651878361238,74.829094551282,54.4650782848472
144,89.0708049517338,91.1873657852564,95.7930573780773
144.25,72.5585169709646,80.865250400641,71.8736193973081
144.5,55.8588795094261,70.4260196314102,47.6827899357697
144.75,42.5512213171185,62.1071734775641,28.405527743462
145,71.0902976681744,79.8737119391025,72.5148317566378
145.25,55.1932789181744,69.9362119391025,49.4866630066378
145.5,47.1452497450974,64.905250400641,37.8284158335609
145.75,39.4248514374051,60.0790965544872,26.6447695258686
146,56.9826273996258,71.0154427083333,53.5549587477053
146.25,47.9021764573181,65.3390965544871,40.4011618053977
146.5,43.4522417457796,62.5573657852563,33.9550570938592
146.75,40.521099130395,60.7250580929487,29.7090504784746
147,49.6304231676876,66.3939042467948,43.86387233112
147.25,45.3558401869183,63.7217888621794,37.6717793503508
147.5,49.6322689753799,66.3950580929487,43.8665461388123
147.75,51.086457802303,67.3040965544871,45.9730609657354
148,48.6264686363032,65.7710196314102,42.232931413293
148.25,45.7999217901493,64.0040965544871,38.1384405671392
148.5,50.3566057132263,66.8525580929487,44.7391804902161
148.75,48.8538106170724,65.9131350160256,42.5622553940623
149,53.0827936293252,68.5560196314102,48.7155286509407
149.25,50.9524239177867,67.2242888621794,45.6295089394022
149.5,53.6291527062483,68.8975580929487,49.5069757278638
149.75,46.1037947447098,64.1933273237179,38.6058617663253
150,52.9113303672518,68.454673477564,48.2479530200838
150.25,50.1229302134056,66.7115965544871,44.2087208662376
150.5,49.5381168095595,66.3460196314102,43.3615694623915
150.75,39.545221598021,60.0992888621794,28.886020250853
151,59.5685418100304,72.5996734775641,58.5123560394212
151.25,53.0408429061842,68.5190965544871,49.056435135575
151.5,45.8169668677227,64.0033273237179,38.5920430971135
151.75,26.1883402331073,51.7331350160256,10.1583264624981
152,69.3214778399104,78.6485196314102,74.4379590154999
152.25,49.7473025322181,66.4123657852564,46.0831197078076
152.5,34.1760688399104,56.6785196314102,23.5268780154999
152.75,6.94086870529504,39.6533273237179,-15.9256001191154
153,63.7489619966792,75.0504427083333,70.6682302167789
153.25,39.0652833620638,59.620250400641,34.9118455821635
153.5,24.0604049966792,50.2404427083333,13.1760172167789
153.75,-11.8525523687053,27.7906350160256,-38.8469221486056
154,48.7471731347217,65.5573657852563,53.2619010013741
154.25,27.3158076539525,52.160250400641,22.2167655206049
154.5,20.8007217693371,48.0875580929487,12.7791156359895
154.75,-12.9458726345089,26.9919811698717,-36.1056647678565
155,40.9737644078142,60.6044811698717,45.5152690347992
155.25,10.4188791385834,41.5040965544871,1.2539477655685
155.5,3.03472546550654,36.8881350160256,-9.44261990750842
155.75,-31.7058363806473,15.1712119391025,-59.7672457536622
156,23.0698133689535,49.2598657852564,25.3070462361821
156.25,-11.7381204579694,27.5008273237179,-25.1151735907409
156.5,-27.272437996431,17.7900580929487,-47.6179391292024
156.75,-48.0811510156617,4.7821734775641,-77.7611101484332
157,-43.7552254290384,7.3696734775641,-67.1129288060733
157.25,-40.4869152751923,9.41275040064103,-62.3785066522272
157.5,-32.8781883328846,14.1690965544871,-51.3566257099195
157.75,-14.0140337175,25.9614042467948,-24.0303110945349
158,-64.0610611866325,-5.17994190705127,-101.930590691959
158.25,-20.9085384174017,21.7954427083333,-39.4205319227289
158.5,8.36874029413667,40.0971734775641,2.99006878880945
158.75,49.1709346018289,65.6033273237179,62.0954790965017
159,-41.8096144821457,9.04505809294872,-81.5326058881889
159.25,21.2001074409311,48.4335196314102,9.7422760348879
159.5,47.5397832101618,64.8989042467948,47.8975118041186
159.75,84.9512287870849,88.2854427083333,102.091137381041
160,4.69492327501596,38.4439042467948,-26.483343955275
160.25,60.5607541596313,73.3665965544871,54.4430109293403
160.5,87.4430973904005,90.1712119391025,93.3843461601095
160.75,119.174069794246,110.006788862179,139.349328563955
161,51.9160955648349,68.2808273237179,29.9758406498892
161.25,87.8155170071426,90.7221734775641,81.9791720921968
161.5,117.477954257142,109.264673477564,124.947707342196
161.75,142.381591641758,124.832365785256,161.022720726812
162,141.998049256156,124.801596554487,152.620935468185
162.25,141.883301544617,124.729865785256,152.454713756647
162.5,180.099211640771,148.619288862179,207.813673852801
162.75,192.341838794617,156.272365785256,225.548149006647
163,138.744420292198,122.788904246794,147.111590953004
163.25,121.355373657583,111.918711939102,121.922094318389
163.5,119.227465022967,110.58851963141,118.839639683774
163.75,108.595920349891,103.942558092948,103.438953010697
164,144.90054950047,126.539481169871,159.698208715069
164.25,123.74851625047,113.316981169871,129.057709465069
164.5,156.948136308163,134.070635016025,177.150151522762
164.75,190.864852654317,155.272558092948,226.281367868916
165,147.187395460144,127.871788862179,166.661586264546
165.25,113.088867056298,106.556211939102,117.2669998607
165.5,97.4979447486064,96.8100580929487,94.6822375530083
165.75,78.7350019216833,85.0810196314102,67.5025367260853
166,119.944092073331,110.74601963141,130.783197484964
166.25,100.161032861792,98.3792888621794,102.125772273426
166.5,87.8359596310236,90.6746734775641,84.2718670426571
166.75,63.0095385348697,75.155250400641,48.3087079465032
167,103.296128033524,100.229865785256,110.76790387672
167.25,82.2176194566014,87.0533273237179,80.2339112997971
167.5,67.1964364566014,77.6633273237179,58.4744642997971
167.75,47.1165098412167,65.1110196314102,29.3870016844125
